threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
1.82,0.7001612492574047,0.7150555885597896,0.7152253246202156,0.0067472589260612875,0.1414141414141414,0.14563971992361552
1.83,0.7000763812271917,0.712679283713825,0.7127641517440381,0.005627462014631402,0.12485459480418766,0.12849233938457577
1.84,0.7000339472120852,0.7111516591699907,0.7111940931850972,0.0050668543279380725,0.11193737769080235,0.11518460738429537
1.85,0.6999066451667657,0.7089450903844522,0.7088602223542392,0.00422416220782878,0.09738123437294381,0.09996064541519087
1.86,0.6999490791818722,0.7077145039463634,0.7077569379614699,0.003944217495421891,0.08574462436952483,0.08865952097393145
1.87,0.6999490791818722,0.7066536535687007,0.7066960875838072,0.003944217495421891,0.07567856665329589,0.07864569448147161
1.8800000000000001,0.6999915131969787,0.7056776712212509,0.7057625392514639,0.0036640360766629085,0.06724045185583646,0.0700107296137339
1.8900000000000001,0.6999066451667657,0.7047441228889078,0.7047441228889078,0.002820078962210942,0.05692599620493359,0.05896672978090344
1.9000000000000001,0.6999490791818722,0.7037257065263515,0.7038105745565646,0.0025391451544646637,0.04669579464773348,0.0487871354592532
1.9100000000000001,0.7000339472120852,0.7025375541033693,0.7027072901637953,0.002539861718639763,0.03682330310524869,0.038957475994513026
1.92,0.6998642111516592,0.7020707799371977,0.7020707799371977,0.0014118311449950588,0.029310106456518735,0.030382543847534874
1.93,0.6999066451667657,0.701349401680387,0.7013918356954935,0.0011299435028248586,0.02005012531328321,0.02087101711423403
1.94,0.6998217771365527,0.7008826275142154,0.7008401934991089,0.0005651313930488839,0.011221770234254453,0.011497476163768927
1.95,0.6998217771365527,0.7001612492574047,0.7001612492574047,0.0002826455624646693,0.004227733934611048,0.004508312200619893
1.96,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.97,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.98,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.99,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
2.0,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
