threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
1.46,0.6980819825171858,0.6837392854111856,0.6824662649579903,0.005312456312036909,0.10646205490948328,0.10990840965861783
1.47,0.6981244165322923,0.6839938895018247,0.6827633030637359,0.005313199105145414,0.10482029090034861,0.10830152671755726
1.48,0.6981244165322923,0.6841211915471442,0.6828906051090554,0.005313199105145414,0.10226724553786784,0.10577958597582865
1.49,0.6982092845625053,0.6844606636679963,0.6833149452601205,0.005314685314685315,0.09997579278625031,0.10354354354354355
1.5,0.6982941525927183,0.6846728337435288,0.6835695493507595,0.005316172355903749,0.09697411593146191,0.10059100229164153
1.51,0.6982517185776118,0.6847577017737418,0.683611983365866,0.005037078494473206,0.09457647775746494,0.0979917735301234
1.52,0.6982517185776118,0.6853942120003395,0.6842484935924638,0.004758572428271518,0.09186673199412053,0.09509911224613887
1.53,0.6983790206229313,0.685436646015446,0.6843333616226768,0.004760571268552226,0.09009451331778567,0.09335770871419866
1.54,0.6984214546380378,0.685691250106085,0.6845879657133158,0.004761237921859684,0.08724584103512015,0.0905420286308577
1.55,0.6985911906984639,0.6860307222269371,0.6850547398794874,0.004484933426769445,0.08484848484848485,0.08798230523470141
1.56,0.6985911906984639,0.6865399304082153,0.6855639480607655,0.004484933426769445,0.08270209859679621,0.08586232420429311
1.57,0.6985911906984639,0.6871340066197064,0.6861580242722567,0.004484933426769445,0.08170382363930752,0.08487998020292006
1.58,0.6986336247135704,0.6874310447254519,0.6864974963931088,0.0044855620970002796,0.07925,0.08246398410332838
1.59,0.6986760587286769,0.6878978188916235,0.6870067045743868,0.004486190943502032,0.07681686958704656,0.08006984285357946
1.6,0.6987184927437834,0.6882372910124755,0.6873886107103454,0.004486819966348849,0.0750346216794662,0.07831852871262354
1.61,0.6987184927437834,0.6884918951031147,0.6876432148009844,0.004207573632538569,0.07228611146215089,0.07536741615374952
1.62,0.6988033607739964,0.6893830094203514,0.6886191971484342,0.003929273084479371,0.07106598984771573,0.07395254921756689
1.6300000000000001,0.6988457947891029,0.6896800475260969,0.6889586692692863,0.003929824561403508,0.06876352986119955,0.07168186423505572
1.6400000000000001,0.6988457947891029,0.6900619536620555,0.6892981413901383,0.0033703131582642886,0.06693919264179866,0.0693950177935943
1.6500000000000001,0.6989306628193159,0.690358991767801,0.6896376135109904,0.0033712600084281497,0.06460710165363415,0.06709183673469386
1.6600000000000001,0.6989306628193159,0.6905711618433337,0.6898497835865229,0.0033712600084281497,0.06200154360689478,0.06450787149622425
1.67,0.6989730968344224,0.6907408979037597,0.6900619536620555,0.003371733633042989,0.05985552115583075,0.06238767650834403
1.68,0.6989730968344224,0.6910803700246118,0.6904014257829075,0.003371733633042989,0.05845835488877393,0.06100386100386101
1.69,0.6990155308495289,0.6911228040397183,0.6904862938131205,0.0033722073907545315,0.05700220235781837,0.05956678700361011
1.7,0.6990155308495289,0.6913349741152508,0.6906560298735467,0.0033722073907545315,0.05483367983367982,0.0574088440651668
1.71,0.6990579648646355,0.6918866163116354,0.6912501060850378,0.003372681281618887,0.0534480511015513,0.056045666839647124
1.72,0.699185266909955,0.6919714843418484,0.6914622761605703,0.003093798340599072,0.0502420515504383,0.05288524163084538
1.73,0.699185266909955,0.6920563523720614,0.6915471441907833,0.0028133352088901393,0.046511627906976744,0.04893366479131231
1.74,0.6992277009250615,0.6923109564627005,0.6918441822965289,0.0025330706445257536,0.04529295589203423,0.047481636935991604
1.75,0.699270134940168,0.6928625986590852,0.69243825850802,0.0025334271639690363,0.04309888947646748,0.045310853530031614
1.76,0.6993125689552745,0.6933718068403633,0.6929474666892982,0.002533783783783784,0.042152704135737004,0.044374009508716325
1.77,0.6993125689552745,0.6937112789612153,0.6932869388101502,0.002533783783783784,0.04041478330231321,0.042649006622516555
1.78,0.6993125689552745,0.6944750912331324,0.6940507510820674,0.002533783783783784,0.03923138510808647,0.041478330231321456
1.79,0.699270134940168,0.694602393278452,0.6940931850971739,0.0019715533023517812,0.03564250301487338,0.03738816931499533
1.8,0.6993550029703811,0.6949842994144106,0.6945599592633455,0.0019721087477109454,0.03361118580263511,0.03537925489145002
1.81,0.6993125689552745,0.6958754137316473,0.6954086395654757,0.0016906170752324597,0.03240178209801539,0.033916554508748316
1.82,0.6993550029703811,0.6965119239582449,0.6960875838071798,0.0014094432699083862,0.031419284940411706,0.03268503511615343
1.83,0.6994398710005941,0.6967240940337774,0.6963421878978189,0.0014098406880022557,0.029072136937916042,0.03035230352303523
1.84,0.6994823050157006,0.6971484341848426,0.6968089620639905,0.001410039481105471,0.026993865030674847,0.028287773697810416
1.85,0.6994823050157006,0.6972757362301621,0.69693626410931,0.001410039481105471,0.025942108137629715,0.027240533914464723
1.86,0.6995671730459136,0.6976576423661207,0.6974030382754817,0.0014104372355430185,0.02357133068384267,0.024887187200875155
1.87,0.6995671730459136,0.6977425103963337,0.6974879063056947,0.0014104372355430185,0.02008529371302793,0.021413864104323953
1.8800000000000001,0.6996096070610202,0.6977425103963337,0.6975303403208012,0.0011288274305065612,0.01738170782176852,0.018452217020104654
1.8900000000000001,0.6996520410761267,0.6983365866078248,0.6981668505473988,0.0011289867344058705,0.0163276601632766,0.017405719021964357
1.9000000000000001,0.6997369091063397,0.6985911906984639,0.6985063226682509,0.001129305477131564,0.013883104262113009,0.014972965478996255
1.9100000000000001,0.6998217771365527,0.6986336247135704,0.6986336247135704,0.0011296243998870374,0.01168939604787086,0.012788434806783431
1.92,0.6997793431214462,0.6989306628193159,0.6988882288042094,0.0008473379466177094,0.00893979606090236,0.009768350544236673
1.93,0.6998642111516592,0.6994823050157006,0.6995247390308071,0.0008475773414324056,0.007845334827682824,0.008679826403471931
1.94,0.6998217771365527,0.6999066451667657,0.6999066451667657,0.0005651313930488839,0.004784688995215311,0.005344585091420534
1.95,0.6998217771365527,0.6999915131969787,0.6999915131969787,0.0002826455624646693,0.003102086858432036,0.0033831406822667043
1.96,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.97,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.98,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
1.99,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
2.0,0.6998217771365527,0.6998217771365527,0.6998217771365527,0.0,0.0,0.0
