threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
1.26,38,207,356,887,386,1076,0.00749211356466877,0.04081230283911672,0.07018927444794952,0.17488170347003154,0.07610410094637224,0.21214511041009465
1.27,38,197,351,866,381,1045,0.00749211356466877,0.03884069400630915,0.06920347003154574,0.17074132492113564,0.07511829652996846,0.20603312302839116
1.28,37,188,349,853,378,1024,0.007294952681388012,0.03706624605678233,0.06880914826498423,0.1681782334384858,0.07452681388012618,0.20189274447949526
1.29,35,182,343,834,370,999,0.006900630914826498,0.03588328075709779,0.06762618296529968,0.16443217665615142,0.07294952681388013,0.19696372239747634
1.3,35,177,340,816,367,978,0.006900630914826498,0.034897476340694004,0.06703470031545741,0.1608832807570978,0.07235804416403785,0.19282334384858044
1.31,34,170,336,805,362,962,0.006703470031545741,0.033517350157728706,0.06624605678233439,0.15871451104100948,0.07137223974763407,0.18966876971608831
1.32,33,163,331,783,356,933,0.0065063091482649845,0.03213722397476341,0.0652602523659306,0.15437697160883282,0.07018927444794952,0.18395110410094637
1.33,32,158,327,760,351,906,0.006309148264984227,0.031151419558359622,0.06447160883280757,0.1498422712933754,0.06920347003154574,0.17862776025236593
1.34,31,150,320,745,343,883,0.00611198738170347,0.029574132492113565,0.06309148264984227,0.14688485804416404,0.06762618296529968,0.17409305993690852
1.35,31,145,315,730,338,864,0.00611198738170347,0.02858832807570978,0.06210567823343849,0.14392744479495267,0.0666403785488959,0.17034700315457413
1.36,29,140,311,708,334,837,0.005717665615141956,0.027602523659305992,0.06131703470031546,0.13958990536277602,0.06585173501577288,0.1650236593059937
1.37,29,135,311,687,334,812,0.005717665615141956,0.02661671924290221,0.06131703470031546,0.13544952681388012,0.06585173501577288,0.16009463722397477
1.3800000000000001,28,131,306,670,328,792,0.005520504731861199,0.02582807570977918,0.06033123028391167,0.13209779179810727,0.06466876971608833,0.15615141955835962
1.3900000000000001,28,126,304,657,326,775,0.005520504731861199,0.024842271293375396,0.05993690851735016,0.1295347003154574,0.06427444794952682,0.15279968454258674
1.4000000000000001,28,126,297,636,320,755,0.005520504731861199,0.024842271293375396,0.058556782334384855,0.1253943217665615,0.06309148264984227,0.1488564668769716
1.41,28,122,290,620,313,735,0.005520504731861199,0.024053627760252366,0.05717665615141956,0.1222397476340694,0.06171135646687697,0.14491324921135645
1.42,27,118,283,603,305,714,0.0053233438485804415,0.02326498422712934,0.05579652996845426,0.11888801261829653,0.060134069400630916,0.14077287066246058
1.43,26,111,272,582,293,687,0.005126182965299685,0.021884858044164037,0.05362776025236593,0.11474763406940063,0.05776813880126183,0.13544952681388012
1.44,26,107,267,569,288,670,0.005126182965299685,0.02109621451104101,0.052641955835962144,0.11218454258675079,0.056782334384858045,0.13209779179810727
1.45,26,105,264,555,285,654,0.005126182965299685,0.020701892744479495,0.052050473186119876,0.10942429022082019,0.05619085173501577,0.12894321766561515
1.46,26,99,262,541,283,634,0.005126182965299685,0.019518927444794953,0.05165615141955836,0.10666403785488959,0.05579652996845426,0.125
1.47,26,95,260,528,281,618,0.005126182965299685,0.018730283911671926,0.051261829652996846,0.10410094637223975,0.05540220820189275,0.12184542586750789
1.48,26,93,255,515,276,603,0.005126182965299685,0.01833596214511041,0.05027602523659306,0.1015378548895899,0.05441640378548896,0.11888801261829653
1.49,26,90,251,497,272,584,0.005126182965299685,0.01774447949526814,0.04948738170347003,0.09798895899053628,0.05362776025236593,0.11514195583596215
1.5,25,84,246,477,266,558,0.004929022082018927,0.016561514195583597,0.04850157728706624,0.09404574132492113,0.05244479495268139,0.11001577287066246
1.51,25,83,236,457,256,537,0.004929022082018927,0.016364353312302838,0.04652996845425868,0.09010252365930599,0.050473186119873815,0.10587539432176656
1.52,25,80,229,448,249,525,0.004929022082018927,0.015772870662460567,0.04514984227129337,0.08832807570977919,0.04909305993690852,0.10350946372239747
1.53,25,78,227,432,247,507,0.004929022082018927,0.015378548895899053,0.04475552050473186,0.08517350157728706,0.048698738170347006,0.09996056782334385
1.54,25,75,221,418,241,490,0.004929022082018927,0.014787066246056782,0.04357255520504732,0.08241324921135647,0.047515772870662464,0.09660883280757097
